60;303,696411;303,696411;303,696411;303,696411;303,696411;303,696411;303,696411;303,696411;303,696411;92231,51005;92231,51005;92231,51005;92231,51005;92231,51005;92231,51005;92231,51005;92231,51005;92231,51005;830083,5905;911,089233;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
157;276,104553;276,104553;276,104553;276,104553;276,104553;276,104553;276,104553;276,104553;276,104553;76233,72419;76233,72419;76233,72419;76233,72419;76233,72419;76233,72419;76233,72419;76233,72419;76233,72419;686103,5177;828,313659;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
130;82,6017303;82,6017303;82,6017303;82,6017303;82,6017303;82,6017303;82,6017303;82,6017303;82,6017303;6823,045849;6823,045849;6823,045849;6823,045849;6823,045849;6823,045849;6823,045849;6823,045849;6823,045849;61407,41264;247,8051909;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
126;40,5795708;40,5795708;40,5795708;40,5795708;40,5795708;40,5795708;40,5795708;40,5795708;40,5795708;1646,701566;1646,701566;1646,701566;1646,701566;1646,701566;1646,701566;1646,701566;1646,701566;1646,701566;14820,3141;121,7387124;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
120;63,6422501;63,6422501;63,6422501;63,6422501;63,6422501;63,6422501;63,6422501;63,6422501;63,6422501;4050,335998;4050,335998;4050,335998;4050,335998;4050,335998;4050,335998;4050,335998;4050,335998;4050,335998;36453,02398;190,9267503;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
124;2,34011078;2,34011078;2,34011078;2,34011078;2,34011078;2,34011078;2,34011078;2,34011078;2,34011078;5,476118463;5,476118463;5,476118463;5,476118463;5,476118463;5,476118463;5,476118463;5,476118463;5,476118463;49,28506616;7,02033234;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
169;1,62952399;1,62952399;1,62952399;1,62952399;1,62952399;1,62952399;1,62952399;1,62952399;1,62952399;2,655348434;2,655348434;2,655348434;2,655348434;2,655348434;2,655348434;2,655348434;2,655348434;2,655348434;23,89813591;4,88857197;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
130;37,9830055;37,9830055;37,9830055;37,9830055;37,9830055;37,9830055;37,9830055;37,9830055;37,9830055;1442,708707;1442,708707;1442,708707;1442,708707;1442,708707;1442,708707;1442,708707;1442,708707;1442,708707;12984,37836;113,9490165;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
105;45,0293159;45,0293159;45,0293159;45,0293159;45,0293159;45,0293159;45,0293159;45,0293159;45,0293159;2027,63929;2027,63929;2027,63929;2027,63929;2027,63929;2027,63929;2027,63929;2027,63929;2027,63929;18248,75361;135,0879477;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
122;305,79071;305,79071;305,79071;305,79071;305,79071;305,79071;305,79071;305,79071;305,79071;93507,95832;93507,95832;93507,95832;93507,95832;93507,95832;93507,95832;93507,95832;93507,95832;93507,95832;841571,6249;917,37213;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
25;134,2603;144,207764;144,207764;134,2603;144,207764;144,207764;134,2603;144,207764;144,207764;18025,82816;20795,8792;20795,8792;18025,82816;20795,8792;20795,8792;18025,82816;20795,8792;20795,8792;178852,7597;422,9098718;0,317467879;0,340989354;0,340989354;0,317467879;0,340989354;0,340989354;0,317467879;0,340989354;0,340989354
23;291,592438;300,979309;300,979309;291,592438;300,979309;300,979309;291,592438;300,979309;300,979309;85026,1499;90588,54445;90588,54445;85026,1499;90588,54445;90588,54445;85026,1499;90588,54445;90588,54445;798609,7164;893,6496609;0,326293906;0,336797877;0,336797877;0,326293906;0,336797877;0,336797877;0,326293906;0,336797877;0,336797877
19;396,378326;381,221008;381,221008;396,378326;381,221008;381,221008;396,378326;381,221008;381,221008;157115,7773;145329,4569;145329,4569;157115,7773;145329,4569;145329,4569;157115,7773;145329,4569;145329,4569;1343324,074;1159,018582;0,341994798;0,32891708;0,32891708;0,341994798;0,32891708;0,32891708;0,341994798;0,32891708;0,32891708
41;220,149063;203,154541;203,154541;220,149063;203,154541;203,154541;220,149063;203,154541;203,154541;48465,60994;41271,76753;41271,76753;48465,60994;41271,76753;41271,76753;48465,60994;41271,76753;41271,76753;393027,435;626,9190019;0,351160297;0,324052294;0,324052294;0,351160297;0,324052294;0,324052294;0,351160297;0,324052294;0,324052294
32;136,257446;150,020935;150,020935;136,257446;150,020935;150,020935;136,257446;150,020935;150,020935;18566,09159;22506,28094;22506,28094;18566,09159;22506,28094;22506,28094;18566,09159;22506,28094;22506,28094;190735,9604;436,7332829;0,311992356;0,343506989;0,343506989;0,311992356;0,343506989;0,343506989;0,311992356;0,343506989;0,343506989
61;165,654938;168,857574;168,857574;165,654938;168,857574;168,857574;165,654938;168,857574;168,857574;27441,55848;28512,8803;28512,8803;27441,55848;28512,8803;28512,8803;27441,55848;28512,8803;28512,8803;253401,9572;503,390462;0,32907842;0,335440551;0,335440551;0,32907842;0,335440551;0,335440551;0,32907842;0,335440551;0,335440551
91;13,8606548;12,6779213;12,6779213;13,8606548;12,6779213;12,6779213;13,8606548;12,6779213;12,6779213;192,1177515;160,7296885;160,7296885;192,1177515;160,7296885;160,7296885;192,1177515;160,7296885;160,7296885;1540,731385;39,25215135;0,353118347;0,322986661;0,322986661;0,353118347;0,322986661;0,322986661;0,353118347;0,322986661;0,322986661
87;44,3060188;33,2696037;33,2696037;44,3060188;33,2696037;33,2696037;44,3060188;33,2696037;33,2696037;1963,023302;1106,86653;1106,86653;1963,023302;1106,86653;1106,86653;1963,023302;1106,86653;1106,86653;12530,26909;111,9386845;0,395806142;0,297212745;0,297212745;0,395806142;0,297212745;0,297212745;0,395806142;0,297212745;0,297212745
19;35,2545319;41,8276482;41,8276482;35,2545319;41,8276482;41,8276482;35,2545319;41,8276482;41,8276482;1242,882019;1749,552154;1749,552154;1242,882019;1749,552154;1749,552154;1242,882019;1749,552154;1749,552154;14225,95898;119,2726246;0,295579409;0,350689425;0,350689425;0,295579409;0,350689425;0,350689425;0,295579409;0,350689425;0,350689425
21;64,8753052;67,7883301;67,7883301;64,8753052;67,7883301;67,7883301;64,8753052;67,7883301;67,7883301;4208,805225;4595,257698;4595,257698;4208,805225;4595,257698;4595,257698;4208,805225;4595,257698;4595,257698;40197,96186;200,4942938;0,323576816;0,338106032;0,338106032;0,323576816;0,338106032;0,338106032;0,323576816;0,338106032;0,338106032
44;147,061554;149,340607;149,340607;147,061554;149,340607;149,340607;147,061554;149,340607;149,340607;21627,10066;22302,6169;22302,6169;21627,10066;22302,6169;22302,6169;21627,10066;22302,6169;22302,6169;198697,0034;445,7544205;0,329916087;0,335028886;0,335028886;0,329916087;0,335028886;0,335028886;0,329916087;0,335028886;0,335028886
37;108,136978;112,969872;112,969872;108,136978;112,969872;112,969872;108,136978;112,969872;112,969872;11693,60601;12762,19198;12762,19198;11693,60601;12762,19198;12762,19198;11693,60601;12762,19198;12762,19198;111653,9699;334,1466294;0,323621334;0,338084727;0,338084727;0,323621334;0,338084727;0,338084727;0,323621334;0,338084727;0,338084727
31;321,210419;330,32019;330,32019;321,210419;330,32019;330,32019;321,210419;330,32019;330,32019;103176,1333;109111,4279;109111,4279;103176,1333;109111,4279;109111,4279;103176,1333;109111,4279;109111,4279;964196,9674;981,9353173;0,327119733;0,336397097;0,336397097;0,327119733;0,336397097;0,336397097;0,327119733;0,336397097;0,336397097
35;307,234131;259,708771;259,708771;307,234131;259,708771;259,708771;307,234131;259,708771;259,708771;94392,81125;67448,64573;67448,64573;94392,81125;67448,64573;67448,64573;94392,81125;67448,64573;67448,64573;687870,3082;829,3794717;0,370438553;0,313136242;0,313136242;0,370438553;0,313136242;0,313136242;0,370438553;0,313136242;0,313136242
21;317,039703;303,696411;303,696411;317,039703;303,696411;303,696411;317,039703;303,696411;303,696411;100514,1733;92231,51005;92231,51005;100514,1733;92231,51005;92231,51005;100514,1733;92231,51005;92231,51005;854931,5802;924,6251025;0,342884594;0,328453565;0,328453565;0,342884594;0,328453565;0,328453565;0,342884594;0,328453565;0,328453565
14;297,946228;276,104553;276,104553;297,946228;276,104553;276,104553;297,946228;276,104553;276,104553;88771,95478;76233,72419;76233,72419;88771,95478;76233,72419;76233,72419;88771,95478;76233,72419;76233,72419;723718,2095;850,716292;0,350229837;0,324555384;0,324555384;0,350229837;0,324555384;0,324555384;0,350229837;0,324555384;0,324555384
34;78,3277283;82,6017303;82,6017303;78,3277283;82,6017303;82,6017303;78,3277283;82,6017303;82,6017303;6135,233021;6823,045849;6823,045849;6135,233021;6823,045849;6823,045849;6135,233021;6823,045849;6823,045849;59343,97415;243,6061866;0,321534233;0,339078951;0,339078951;0,321534233;0,339078951;0,339078951;0,321534233;0,339078951;0,339078951
26;47,9939957;40,5795708;40,5795708;47,9939957;40,5795708;40,5795708;47,9939957;40,5795708;40,5795708;2303,423623;1646,701566;1646,701566;2303,423623;1646,701566;1646,701566;2303,423623;1646,701566;1646,701566;16790,48027;129,5780856;0,370386671;0,313166926;0,313166926;0,370386671;0,313166926;0,313166926;0,370386671;0,313166926;0,313166926
26;80,6801529;63,6422501;63,6422501;80,6801529;63,6422501;63,6422501;80,6801529;63,6422501;63,6422501;6509,287072;4050,335998;4050,335998;6509,287072;4050,335998;4050,335998;6509,287072;4050,335998;4050,335998;43829,8772;209,3558626;0,385373268;0,303990771;0,303990771;0,385373268;0,303990771;0,303990771;0,385373268;0,303990771;0,303990771
23;1,50613308;2,34011078;2,34011078;1,50613308;2,34011078;2,34011078;1,50613308;2,34011078;2,34011078;2,268436855;5,476118463;5,476118463;2,268436855;5,476118463;5,476118463;2,268436855;5,476118463;5,476118463;39,66202134;6,29777908;0,239153051;0,371577147;0,371577147;0,239153051;0,371577147;0,371577147;0,239153051;0,371577147;0,371577147
31;3,89799666;1,62952399;1,62952399;3,89799666;1,62952399;1,62952399;3,89799666;1,62952399;1,62952399;15,19437796;2,655348434;2,655348434;15,19437796;2,655348434;2,655348434;15,19437796;2,655348434;2,655348434;61,51522449;7,843164189;0,496992867;0,207763595;0,207763595;0,496992867;0,207763595;0,207763595;0,496992867;0,207763595;0,207763595
49;45,0041046;37,9830055;37,9830055;45,0041046;37,9830055;37,9830055;45,0041046;37,9830055;37,9830055;2025,369431;1442,708707;1442,708707;2025,369431;1442,708707;1442,708707;2025,369431;1442,708707;1442,708707;14732,36053;121,3769358;0,370779706;0,312934292;0,312934292;0,370779706;0,312934292;0,312934292;0,370779706;0,312934292;0,312934292
29;45,6242523;45,0293159;45,0293159;45,6242523;45,0293159;45,0293159;45,6242523;45,0293159;45,0293159;2081,572398;2027,63929;2027,63929;2081,572398;2027,63929;2027,63929;2081,572398;2027,63929;2027,63929;18410,55294;135,6854927;0,33625004;0,331865367;0,331865367;0,33625004;0,331865367;0,331865367;0,33625004;0,331865367;0,331865367
31;303,216339;305,79071;305,79071;303,216339;305,79071;305,79071;303,216339;305,79071;305,79071;91940,14824;93507,95832;93507,95832;91940,14824;93507,95832;93507,95832;91940,14824;93507,95832;93507,95832;836868,1946;914,8050036;0,331454614;0,334268734;0,334268734;0,331454614;0,334268734;0,334268734;0,331454614;0,334268734;0,334268734
18;134,2603;134,2603;134,2603;134,2603;134,2603;134,2603;134,2603;134,2603;134,2603;18025,82816;18025,82816;18025,82816;18025,82816;18025,82816;18025,82816;18025,82816;18025,82816;18025,82816;162232,4534;402,7809;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
17;291,592438;291,592438;291,592438;291,592438;291,592438;291,592438;291,592438;291,592438;291,592438;85026,1499;85026,1499;85026,1499;85026,1499;85026,1499;85026,1499;85026,1499;85026,1499;85026,1499;765235,3491;874,777314;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
16;396,378326;396,378326;396,378326;396,378326;396,378326;396,378326;396,378326;396,378326;396,378326;157115,7773;157115,7773;157115,7773;157115,7773;157115,7773;157115,7773;157115,7773;157115,7773;157115,7773;1414041,996;1189,134978;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
14;220,149063;220,149063;220,149063;220,149063;220,149063;220,149063;220,149063;220,149063;220,149063;48465,60994;48465,60994;48465,60994;48465,60994;48465,60994;48465,60994;48465,60994;48465,60994;48465,60994;436190,4895;660,447189;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
14;136,257446;136,257446;136,257446;136,257446;136,257446;136,257446;136,257446;136,257446;136,257446;18566,09159;18566,09159;18566,09159;18566,09159;18566,09159;18566,09159;18566,09159;18566,09159;18566,09159;167094,8243;408,772338;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
64;165,654938;165,654938;165,654938;165,654938;165,654938;165,654938;165,654938;165,654938;165,654938;27441,55848;27441,55848;27441,55848;27441,55848;27441,55848;27441,55848;27441,55848;27441,55848;27441,55848;246974,0264;496,964814;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
81;13,8606548;13,8606548;13,8606548;13,8606548;13,8606548;13,8606548;13,8606548;13,8606548;13,8606548;192,1177515;192,1177515;192,1177515;192,1177515;192,1177515;192,1177515;192,1177515;192,1177515;192,1177515;1729,059763;41,5819644;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
14;44,3060188;44,3060188;44,3060188;44,3060188;44,3060188;44,3060188;44,3060188;44,3060188;44,3060188;1963,023302;1963,023302;1963,023302;1963,023302;1963,023302;1963,023302;1963,023302;1963,023302;1963,023302;17667,20972;132,9180564;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
67;35,2545319;35,2545319;35,2545319;35,2545319;35,2545319;35,2545319;35,2545319;35,2545319;35,2545319;1242,882019;1242,882019;1242,882019;1242,882019;1242,882019;1242,882019;1242,882019;1242,882019;1242,882019;11185,93818;105,7635957;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
31;64,8753052;64,8753052;64,8753052;64,8753052;64,8753052;64,8753052;64,8753052;64,8753052;64,8753052;4208,805225;4208,805225;4208,805225;4208,805225;4208,805225;4208,805225;4208,805225;4208,805225;4208,805225;37879,24702;194,6259156;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
54;147,061554;147,061554;147,061554;147,061554;147,061554;147,061554;147,061554;147,061554;147,061554;21627,10066;21627,10066;21627,10066;21627,10066;21627,10066;21627,10066;21627,10066;21627,10066;21627,10066;194643,906;441,184662;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
16;108,136978;108,136978;108,136978;108,136978;108,136978;108,136978;108,136978;108,136978;108,136978;11693,60601;11693,60601;11693,60601;11693,60601;11693,60601;11693,60601;11693,60601;11693,60601;11693,60601;105242,4541;324,410934;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
21;321,210419;321,210419;321,210419;321,210419;321,210419;321,210419;321,210419;321,210419;321,210419;103176,1333;103176,1333;103176,1333;103176,1333;103176,1333;103176,1333;103176,1333;103176,1333;103176,1333;928585,1995;963,631257;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
32;307,234131;307,234131;307,234131;307,234131;307,234131;307,234131;307,234131;307,234131;307,234131;94392,81125;94392,81125;94392,81125;94392,81125;94392,81125;94392,81125;94392,81125;94392,81125;94392,81125;849535,3013;921,702393;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
17;317,039703;317,039703;317,039703;317,039703;317,039703;317,039703;317,039703;317,039703;317,039703;100514,1733;100514,1733;100514,1733;100514,1733;100514,1733;100514,1733;100514,1733;100514,1733;100514,1733;904627,5595;951,119109;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
14;297,946228;297,946228;297,946228;297,946228;297,946228;297,946228;297,946228;297,946228;297,946228;88771,95478;88771,95478;88771,95478;88771,95478;88771,95478;88771,95478;88771,95478;88771,95478;88771,95478;798947,593;893,838684;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
26;78,3277283;78,3277283;78,3277283;78,3277283;78,3277283;78,3277283;78,3277283;78,3277283;78,3277283;6135,233021;6135,233021;6135,233021;6135,233021;6135,233021;6135,233021;6135,233021;6135,233021;6135,233021;55217,09719;234,9831849;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333
